YGR095C,RRP46,Exosome complex exonuclease RRP46,,10800,101,hart et al 10
YGR097W,ASK10,Protein ASK10,,0,29,_group957
YGR098C,ESP1,Separin,,,,_group183
YGR100W,MDR1,GTPase-activating protein GYP2,,768,106,_group911
YGR101W,mitochondrial precursor,Rhomboid protein 1,,0,56,doubleton28
YGR103W,NOP7,Pescadillo homolog,,4530,0,hart et al 30
YGR104C,SRB5,RNA polymerase II mediator complex subunit 18,2HZM,1010,124,hart et al 5
YGR108W,CLB1,G2/mitotic-specific cyclin-1,,300,14,_group1106
YGR109C,CLB6,S-phase entry cyclin-6,,,,_group1106
YGR110W,,Hypothetical 52.0 kDa protein in CLB6-SHY1 intergenic region,,,,_group986
YGR113W,DAM1,DASH complex subunit DAM1,,,,hart et al 41
YGR115C,,Hypothetical 27.2 kDa protein in SHY1-SPT6 intergenic region,,,,_group1028
YGR116W,SPT6,Transcription elongation factor SPT6,,8890,36,hart et al 341
YGR119C,NUP57,Nucleoporin NUP57,,9310,14,hart et al 38
YGR120C,COG2,Conserved oligomeric Golgi complex subunit 2,2JQQ,3270,158,hart et al 40
YGR123C,PPT1,Serine/threonine-protein phosphatase T,,6990,125,hart et al 123
YGR124W,ASN2,Asparagine synthetase [glutamine-hydrolyzing] 2,,58200,41,hart et al 258
YGR128C,UTP8,U3 small nucleolar RNA-associated protein 8,,16800,80,hart et al 4
YGR129W,SYF2,Pre-mRNA-splicing factor SYF2,,2460,81,hart et al 16
YGR130C,,Uncharacterized protein YGR130C,,10300,44,hart et al 300
YGR132C,PHB1,Prohibitin-1,,9690,27,hart et al 36
YGR133W,PEX4,Ubiquitin-conjugating enzyme E2-21 kDa,,0,82,_group650
YGR134W,CAF130,Protein CAF130,,1320,10,hart et al 59
YGR135W,PRE9,Proteasome component Y13,1RYP,17100,47,hart et al 13
YGR136W,LSB1,LAS17-interacting protein 1,,,,_group1013
YGR140W,CBF2,Centromere DNA-binding protein complex CBF3 subunit A,,1350,101,_group673
YGR144W,mitochondrial precursor,Thiazole biosynthetic enzyme,2GJC,,,_group1065
YGR145W,ENP2,WD repeat protein YGR145W,,,,hart et al 57
YGR152C,RSR1,Ras-related protein RSR1,,0,11,_group3
YGR156W,PTI1,Protein PTI1,,937,77,hart et al 11
YGR158C,MTR3,Exosome complex exonuclease MTR3,,7380,38,hart et al 10
YGR159C,NSR1,Nuclear localization sequence-binding protein,,77400,-258,hart et al 107
YGR161C,RTS3,Uncharacterized protein YGR161C,,2100,57,hart et al 37
YGR162W,TIF4631,Eukaryotic initiation factor 4F subunit p150,"1RF8,2VSO",9760,42,hart et al 75
YGR165W,MRPS35,Uncharacterized protein YGR165W,,3460,48,hart et al 3
YGR166W,KRE11,Beta-glucan synthesis-associated protein KRE11,,1660,0,hart et al 25
YGR167W,CLC1,Clathrin light chain,,3490,23,hart et al 267
YGR172C,YIP1,Protein transport protein YIP1,,,,_group28
YGR173W,RBG2,Uncharacterized GTP-binding protein YGR173W,,6200,150,hart et al 213
YGR174C,mitochondrial precursor,Protein CBP4,,704,759,doubleton29
YGR175C,ERG1,Squalene monooxygenase,,65400,40,_group153
YGR178C,PBP1,PAB1-binding protein 1,,2870,-780,_group240
YGR179C,OKP1,Central kinetochore subunit OKP1,,2690,30,hart et al 24
YGR180C,RNR4,Ribonucleoside-diphosphate reductase small chain 2,1ZZD,88900,372,hart et al 94
YGR181W,TIM13,Mitochondrial import inner membrane translocase subunit TIM13,3CJH,,,_group530
YGR184C,UBR1,Ubiquitin-protein ligase E3 component N-recognin-1,,,,_group182
YGR185C,cytoplasmic,Tyrosyl-tRNA synthetase,2DLC,2710,121,_group468
YGR186W,TFG1,Transcription initiation factor IIF subunit alpha,,1920,290,hart et al 1
YGR187C,HGH1,Protein HGH1,,20800,47,hart et al 71
YGR188C,BUB1,Checkpoint serine/threonine-protein kinase BUB1,2I3S,414,22,hart et al 388
YGR191W,HIP1,Histidine permease,,688,23,_group701
YGR192C,TDH3,Glyceraldehyde-3-phosphate dehydrogenase 3,,169000,0,hart et al 31
YGR193C,mitochondrial precursor,Pyruvate dehydrogenase complex protein X component,,414,46,_group626
YGR195W,SKI6,Exosome complex exonuclease RRP41,,5150,-308,hart et al 10
YGR196C,FYV8,Uncharacterized protein YGR196C,,0,26,hart et al 239
YGR200C,ELP2,Elongator complex protein 2,,6090,73,hart et al 66
YGR202C,PCT1,Choline-phosphate cytidylyltransferase,,3050,26,hart et al 10
YGR204W,cytoplasmic,C-1-tetrahydrofolate synthase,,35600,86,doubleton9
YGR206W,MVB12,Hypothetical 12.0 kDa protein in ADE3-SER2 intergenic region,2P22,752,16,hart et al 116
YGR208W,SER2,Phosphoserine phosphatase,,13800,59,doubleton30
YGR209C,TRX2,Thioredoxin II,2FA4,17200,0,hart et al 348
YGR210C,,Uncharacterized GTP-binding protein YGR210C,,11600,209,hart et al 4
YGR215W,RSM27,Hypothetical 12.4 kDa protein in NAB1A-GPI1 intergenic region,,,,hart et al 3
YGR218W,CRM1,Exportin-1,,7080,51,hart et al 316
YGR220C,mitochondrial precursor,60S ribosomal protein L9,,3190,65,hart et al 8
YGR221C,TOS2,Protein TOS2,,56.9,140,_group1106
YGR222W,PET54,Protein PET54,,799,89,_group1018
YGR229C,SMI1,Cell wall assembly regulator SMI1,,5680,39,_group468
YGR231C,PHB2,Prohibitin-2,,2850,39,hart et al 36
YGR232W,NAS6,Probable 26S proteasome regulatory subunit p28,2DZN,319,-112,hart et al 2
YGR233C,PHO81,Phosphate system positive regulatory protein PHO81,,2930,41,hart et al 139
YGR234W,YHB1,Flavohemoprotein,,13000,83,hart et al 161
YGR238C,KEL2,Kelch repeat-containing protein 2,,468,39,hart et al 170
YGR239C,PEX21,Uncharacterized protein YGR239C,,,,_group650
YGR240C,PFK1,6-phosphofructokinase subunit alpha,,89800,0,hart et al 136
YGR241C,YAP1802,Uncharacterized protein YGR241C,,6800,365,_group379
YGR244C,mitochondrial precursor,Succinyl-CoA ligase [ADP-forming] subunit beta,,,,hart et al 227
YGR245C,SDA1,Uncharacterized protein YGR245C,,3640,55,hart et al 78
YGR246C,BRF1,Transcription factor IIIB 70 kDa subunit,1NGM,4330,26,_group1
YGR249W,MGA1,Protein MGA1,,,,_group1019
YGR250C,,Probable RNA-binding protein YGR250C,,1910,24,hart et al 179
YGR252W,GCN5,Histone acetyltransferase GCN5,"1YGH,1E6I",1180,44,hart et al 7
YGR253C,PUP2,Proteasome component PUP2,1RYP,17100,-198,hart et al 13
YGR254W,ENO1,Enolase 1,2AL1,76700,0,hart et al 31
YGR258C,RAD2,DNA-repair protein RAD2,,846,0,_group395
YGR261C,APL6,AP-3 complex subunit beta,,3570,54,hart et al 99
YGR262C,BUD32,Serine/threonine-protein kinase BUD32,,3020,-142,hart et al 96
YGR263C,SAY1,Hypothetical 48.5 kDa protein in APL6-MES1 intergenic region,,0,26,doubleton31
YGR264C,cytoplasmic,Methionyl-tRNA synthetase,2HSN,85000,65,hart et al 137
YGR268C,HUA1,Uncharacterized protein YGR268C,,0,42,_group1013
YGR270W,YTA7,TAT-binding homolog 7,,172,893,_group1106
YGR274C,TAF1,Transcription initiation factor TFIID subunit 1,,1500,0,hart et al 7
YGR275W,RTT102,Regulator of Ty1 transposition protein 102,,1550,-1111,hart et al 6
YGR278W,CWC22,Pre-mRNA-splicing factor CWC22,,3260,63,hart et al 16
YGR283C,,Uncharacterized protein YGR283C,,2820,40,hart et al 241
YGR285C,ZUO1,Zuotin,,86400,107,hart et al 140
YGR296W,YRF1-3,Y' element ATP-dependent helicase protein 1 copies 3/7,,,,hart et al 29
YHL002W,HSE1,Uncharacterized protein YHL002W,2PJW,358,23,hart et al 225
YHL004W,MRP4,Mitochondrial 40S ribosomal protein MRP4,,6890,116,hart et al 3
YHL006C,SHU1,Suppressor of HU sensitivity involved in recombination protein 1,,,,_group487
YHL007C,STE20,Serine/threonine-protein kinase STE20,,259,-147,_group3
YHL011C,PRS3,Ribose-phosphate pyrophosphokinase 3,,,,_group503
YHL019C,APM2,Adaptin medium chain homolog APM2,,2890,2,hart et al 68
YHL020C,OPI1,Transcriptional repressor OPI1,,1280,76,hart et al 336
YHL022C,SPO11,Meiosis-specific protein SPO11,,,,_group634
YHL023C,RMD11,Uncharacterized protein YHL023C,,,,_group842
YHL025W,SNF6,Transcription regulatory protein SNF6,,2900,29,hart et al 6
YHL027W,RIM101,pH-response transcription factor pacC/RIM101,,1820,2,hart et al 34
YHL029C,OCA5,Hypothetical 77.8 kDa protein in GUT1-RIM1 intergenic region,,12500,26,hart et al 81
YHL030W,ECM29,Proteasome component ECM29,,2950,19,hart et al 2
YHL031C,GOS1,Protein transport protein GOS1,,,,_group701
YHL033C,RPL8A,60S ribosomal protein L8-A,,238000,0,_group452
YHL035C,VMR1,Probable ATP-dependent permease YHL035C,,,,_group1106
YHL039W,,Uncharacterized protein YHL039W,,5170,160,hart et al 162
YHL044W,,DUP240 protein YHL044W,,,,doubleton32
YHL045W,,Putative UPF0377 family protein YHL045W,,,,_group919
YHL047C,ARN2,Siderophore iron transporter ARN2,,,,hart et al 7
YHL050C,,Hypothetical 79.0 kDa protein in CBP2 5'region,,,,_group1106
YHR004C,NEM1,Nuclear envelope morphology protein 1,,377,97,doubleton3
YHR005C,GPA1,Guanine nucleotide-binding protein alpha-1 subunit,,9920,71,hart et al 192
YHR005C-A,MRS11,Mitochondrial import inner membrane translocase subunit TIM10,,,,_group296
YHR007C,ERG11,Cytochrome P450 51,,73200,0,_group153
YHR009C,,Uncharacterized protein YHR009C,,5240,82,hart et al 132
YHR010W,RPL27A,60S ribosomal protein L27,,7380,45,_group452
YHR012W,VPS29,Vacuolar protein sorting-associated protein 29,,259,87,hart et al 73
YHR013C,ARD1,N-terminal acetyltransferase A complex catalytic subunit ARD1,,3310,244,hart et al 69
YHR014W,SPO13,Meiosis-specific protein SPO13,,,,_group702
YHR015W,MIP6,Probable RNA-binding protein YHR015W,,98.9,2,_group1022
YHR016C,YSC84,Protein YSC84,2A08,0,8,_group1013
YHR019C,cytoplasmic,Asparaginyl-tRNA synthetase,,,,doubleton13
YHR023W,MYO1,Myosin-1,,2140,42,hart et al 323
YHR024C,mitochondrial precursor,Mitochondrial-processing peptidase alpha subunit,1HR6,31400,53,hart et al 217
YHR027C,RPN1,26S proteasome regulatory subunit RPN1,,306000,49,hart et al 2
YHR028C,DAP2,Dipeptidyl aminopeptidase B,,,,_group1065
YHR030C,SLT2,Mitogen-activated protein kinase SLT2/MPK1,,3230,62,_group468
YHR031C,RRM3,Putative ATP-dependent helicase YHR031C,,656,8,_group978
YHR034C,PIH1,Protein interacting with Hsp90 1,,2610,62,hart et al 286
YHR035W,,Hypothetical 72.3 kDa protein in SLT2-PUT2 intergenic region,,450,38,_group920
YHR039C-A,VMA10,Vacuolar ATP synthase subunit G,,2280,-1639,hart et al 35
YHR041C,SRB2,RNA polymerase II mediator complex subunit 20,2HZM,1720,0,hart et al 5
YHR042W,NCP1,NADPH--cytochrome P450 reductase,2BPO,46600,61,hart et al 29
YHR052W,CIC1,Proteasome-interacting protein CIC1,,45900,199,hart et al 20
YHR056C,RSC30,Chromatin structure remodeling complex protein RSC30,,,,hart et al 6
YHR058C,MED6,RNA polymerase II mediator complex subunit 6,,4820,26,hart et al 5
YHR059W,FYV4,Uncharacterized protein YHR059W,,2630,11,hart et al 3
YHR060W,VMA22,Vacuolar ATPase assembly protein VMA22,,752,52,_group487
YHR061C,GIC1,GTPase-interacting component 1,,1100,2,_group3
YHR062C,RPP1,Ribonuclease P/MRP protein subunit RPP1,,6300,46,hart et al 55
YHR064C,SSZ1,Ribosome-associated complex subunit SSZ1,,73600,0,hart et al 140
YHR066W,SSF1,Ribosome biogenesis protein SSF1,,8150,30,hart et al 18
YHR068W,DYS1,Deoxyhypusine synthase,,7600,218,_group397
YHR069C,RRP4,Exosome complex exonuclease RRP4,,4840,74,hart et al 10
YHR071W,PCL5,PHO85 cyclin 5,,,,_group908
YHR072W,ERG7,Lanosterol synthase,,2190,18,_group153
YHR072W-A,NOP10,H/ACA ribonucleoprotein complex subunit 3,1Y2Y,,,_group1029
YHR073W,OSH3,Oxysterol-binding protein homolog 3,,589,39,_group1025
YHR074W,QNS1,Glutamine-dependent NAD(+) synthetase,,172,94,hart et al 277
YHR076W,PTC7,Protein phosphatase 2C homolog 7,,,,hart et al 253
YHR077C,NMD2,Nonsense-mediated mRNA decay protein 2,,1280,2,_group10
YHR079C,IRE1,Serine/threonine-protein kinase/endoribonuclease IRE1 precursor,"2BE1,2RIO",259,32,_group928
YHR081W,LRP1,Hypothetical 21.0 kDa protein in IRE1-KSP1 intergenic region,,,,hart et al 10
YHR083W,SAM35,Sorting assembly machinery 35 kDa subunit,,1470,0,_group1161
YHR084W,STE12,Protein STE12,,1920,34,hart et al 87
YHR085W,IPI1,Uncharacterized protein YHR085W,,4420,-320,hart et al 78
YHR086W,NAM8,Protein NAM8,,1480,62,hart et al 14
YHR088W,RPF1,Ribosome production factor 1,,784,57,hart et al 44
YHR089C,GAR1,H/ACA ribonucleoprotein complex subunit 1,,5730,30,_group1029
YHR090C,YNG2,Chromatin modification-related protein YNG2,,0,32,hart et al 9
YHR098C,SFB3,SED5-binding protein 3,,12200,15,hart et al 120
YHR099W,TRA1,Transcription-associated protein 1,,,,hart et al 7
YHR102W,KIC1,Serine/threonine-protein kinase KIC1,,1040,0,hart et al 243
YHR104W,GRE3,NADPH-dependent aldose reductase GRE3,,12900,152,hart et al 350
YHR106W,mitochondrial precursor,Thioredoxin reductase 2,,414,38,hart et al 218
YHR107C,CDC12,Cell division control protein 12,,1170,121,hart et al 47
YHR108W,GGA2,ADP-ribosylation factor-binding protein GGA2,,2270,58,_group458
YHR110W,ERP5,Protein ERP5 precursor,,0,48,hart et al 359
YHR114W,BZZ1,Protein BZZ1,"1ZUU,2A28",5440,1187,hart et al 32
YHR115C,DMA1,RING finger protein YHR115C,,2790,24,hart et al 362
YHR118C,ORC6,Origin recognition complex subunit 6,,2970,0,hart et al 65
YHR119W,H3 lysine-4 specific,Histone-lysine N-methyltransferase,2J8A,172,1814,hart et al 52
YHR121W,LSM12,Protein LSM12,,8320,38,_group240
YHR122W,,UPF0195 protein YHR122W,,1800,357,hart et al 110
YHR124W,NDT80,Meiosis-specific transcription factor NDT80,1MNN,,,hart et al 385
YHR127W,,Uncharacterized protein YHR127W,,2140,-914,_group322
YHR128W,FUR1,Uracil phosphoribosyltransferase,,,,_group556
YHR129C,ARP1,Centractin,,1580,-290,_group396
YHR131C,,PH domain-containing protein YHR131C,,172,39,hart et al 80
YHR135C,YCK1,Casein kinase I homolog 1,,1630,14,hart et al 278
YHR137W,ARO9,Aromatic amino acid aminotransferase 2,,7700,56,hart et al 102
YHR143W-A,II,DNA-directed RNA polymerases I,1TWF,907,-679,_group369
YHR144C,DCD1,Deoxycytidylate deaminase,,1510,41,_group232
YHR146W,CRP1,Uncharacterized protein YHR146W,,2990,0,hart et al 130
YHR147C,mitochondrial precursor,60S ribosomal protein L6,,5680,73,_group632
YHR148W,IMP3,U3 small nucleolar ribonucleoprotein protein IMP3,,,,hart et al 4
YHR149C,SKG6,Uncharacterized protein YHR149C,,1550,9,_group1106
YHR150W,PEX28,Peroxisomal membrane protein PEX28,,,,_group838
YHR152W,SPO12,Sporulation-specific protein 12,,937,14,hart et al 246
YHR154W,RTT107,Regulator of Ty1 transposition protein 107,,1380,41,hart et al 27
YHR156C,LIN1,Protein LIN1,,799,7,_group909
YHR157W,REC104,Meiotic recombination protein REC104,,,,_group634
YHR158C,KEL1,Kelch repeat-containing protein 1,,1350,-747,hart et al 170
YHR159W,,Uncharacterized protein YHR159W,,504,29,_group1106
YHR160C,PEX18,Hypothetical 32.0 kDa protein in REC104-SOL3 intergenic region,,,,_group650
YHR161C,YAP1801,Hypothetical 71.7 kDa protein in REC104-SOL3 intergenic region,,623,33,_group379
YHR164C,DNA2,DNA replication ATP-dependent helicase DNA2,,,,hart et al 34
YHR165C,PRP8,Pre-mRNA-splicing factor 8,2OG4,468,0,hart et al 12
YHR166C,CDC23,Anaphase-promoting complex subunit CDC23,,79.7,16,hart et al 23
YHR167W,THP2,THO complex subunit THP2,,2840,30,hart et al 28
YHR170W,NMD3,Nonsense-mediated mRNA decay protein 3,,11900,80,hart et al 334
YHR171W,ATG7,Autophagy-related protein 7,,,,_group403
YHR172W,SPC97,Spindle pole body component SPC97,,2230,81,hart et al 92
YHR174W,ENO2,Enolase 2,,2610,27,hart et al 31
YHR178W,STB5,Protein STB5,,279,37,_group629
YHR179W,OYE2,NADPH dehydrogenase 2,,15100,107,hart et al 372
YHR184W,SSP1,Sporulation-specific protein 1,,,,_group169
YHR185C,PFS1,Prospore formation at selected spindle poles protein 1,,,,_group702
YHR186C,KOG1,Target of rapamycin complex 1 subunit KOG1,,0,112,_group31
YHR187W,IKI1,Elongator complex protein 5,,3870,66,hart et al 66
YHR191C,CTF8,Chromosome transmission fidelity protein 8,,,,hart et al 296
YHR193C,EGD2,Nascent polypeptide-associated complex subunit alpha,,38000,263,hart et al 264
YHR195W,NVJ1,Uncharacterized protein YHR195W,,1900,5,_group9
YHR196W,UTP9,U3 small nucleolar RNA-associated protein 9,,20000,36,hart et al 4
YHR197W,RIX1,Uncharacterized protein YHR197W,,7820,80,hart et al 78
YHR199C,FMP34,Uncharacterized protein YHR199C,,4420,88,hart et al 348
YHR200W,RPN10,26S proteasome regulatory subunit RPN10,,17200,46,hart et al 2
YHR203C,RPS4B,40S ribosomal protein S4,,102000,0,hart et al 69
YHR204W,MNL1,Uncharacterized glycosyl hydrolase YHR204W precursor,,656,27,hart et al 273
YHR206W,SKN7,Transcription factor SKN7,,2570,23,_group148
YHR216W,IMD2,Inosine-5'-monophosphate dehydrogenase IMD2,,7870,54,hart et al 187
YIL004C,BET1,Protein transport protein BET1,1PCX,,,_group701
YIL007C,NAS2,Probable 26S proteasome regulatory subunit p27,,846,674,_group702
YIL017C,VID28,Vacuolar import and degradation protein 28,,0,7,hart et al 51
YIL018W,RPL2B,60S ribosomal protein L2,,4050,0,_group897
YIL021W,RPB3,DNA-directed RNA polymerase II 45 kDa polypeptide,1TWF,10000,29,hart et al 1
YIL022W,mitochondrial precursor,Import inner membrane translocase subunit TIM44,2FXT,,,_group530
YIL026C,IRR1,Cohesin subunit SCC3,,4090,42,hart et al 79
YIL031W,ULP2,Ubiquitin-like-specific protease 2,,450,14,_group1106
YIL033C,BCY1,cAMP-dependent protein kinase regulatory subunit,,4280,65,hart et al 97
YIL034C,CAP2,F-actin capping protein subunit beta,,6770,68,hart et al 100
YIL035C,CKA1,Casein kinase II subunit alpha,,7180,62,hart et al 15
YIL038C,NOT3,General negative regulator of transcription subunit 3,,2490,64,_group361
YIL045W,PIG2,GSY2-interacting protein PIG2,,996,2,_group1027
YIL046W,MET30,F-box protein MET30,,217,3,hart et al 205
YIL047C,SYG1,Protein SYG1,,1160,22,_group1028
YIL050W,PCL7,PHO85 cyclin 7,,3390,19,hart et al 18
YIL053W,RHR2,(DL)-glycerol-3-phosphatase 1,,193000,113,_group55
YIL061C,SNP1,U1 small nuclear ribonucleoprotein 70 kDa homolog,,736,49,hart et al 14
YIL062C,ARC15,ARP2/3 complex 16 kDa subunit,,3060,32,hart et al 46
YIL063C,YRB2,Ran-specific GTPase-activating protein 2,,3620,22,_group479
YIL065C,FIS1,Mitochondria fission 1 protein,2PQR,2410,0,_group708
YIL066C,RNR3,Ribonucleoside-diphosphate reductase large chain 2,,1360,64,_group596
YIL068C,SEC6,Exocyst complex component SEC6,2FJI,1080,28,hart et al 42
YIL070C,mitochondrial precursor,Mitochondrial acidic protein MAM33,,4910,-1024,hart et al 395
YIL071C,PCI8,Cop9 signalosome complex subunit 11,,504,33,hart et al 45
YIL072W,HOP1,Meiosis-specific protein HOP1,,,,_group314
YIL074C,SER33,D-3-phosphoglycerate dehydrogenase 2,,2010,350,hart et al 221
YIL075C,RPN2,26S proteasome regulatory subunit RPN2,,4750,400,hart et al 2
YIL076W,SEC28,Coatomer subunit epsilon,,23100,20,hart et al 18
YIL078W,cytoplasmic,Threonyl-tRNA synthetase,,42600,0,hart et al 376
YIL079C,AIR1,Protein AIR1,,1550,29,hart et al 91
YIL084C,SDS3,Transcriptional regulatory protein SDS3,,105,27,hart et al 22
YIL093C,RSM25,Uncharacterized protein YIL093C,,1920,-116,hart et al 3
YIL095W,PRK1,Actin-regulating kinase PRK1,,1320,31,hart et al 117
YIL097W,FYV10,Uncharacterized protein YIL097W,,784,59,hart et al 51
YIL098C,mitochondrial precursor,ATP synthase assembly factor FMC1,,589,84,hart et al 274
YIL101C,XBP1,Transcriptional repressor XBP1,,195,19,_group1106
YIL103W,DPH1,Diphthamide biosynthesis protein 1,,2530,38,hart et al 71
YIL104C,SHQ1,Protein SHQ1,,7060,37,_group1029
YIL105C,5-bisphosphate-binding protein SLM1,Phosphatidylinositol 4,,5190,21,_group31
YIL106W,MOB1,DBF2 kinase activator protein MOB1,2HJN,5020,87,hart et al 186
YIL107C,PFK26,6-phosphofructo-2-kinase 1,,1710,25,hart et al 2
YIL108W,,Putative zinc metalloproteinase YIL108W,,195,19,_group1013
YIL109C,SEC24,Protein transport protein SEC24,1PCX,,,_group701
YIL112W,HOS4,Protein HOS4,,0,15,hart et al 29
YIL113W,SDP1,Probable tyrosine-protein phosphatase YIL113W,2J16,,,_group468
YIL115C,NUP159,Nucleoporin NUP159,1XIP,1230,82,hart et al 38
YIL118W,RHO3,Protein RHO3,,5910,171,_group501
YIL122W,POG1,Uncharacterized protein YIL122W,,736,26,_group1106
YIL123W,SIM1,Protein SIM1 precursor,,1800,23,_group980
YIL125W,mitochondrial precursor,2-oxoglutarate dehydrogenase E1 component,,14300,85,hart et al 125
YIL126W,STH1,Nuclear protein STH1/NPS1,,1990,-166,hart et al 6
YIL128W,MET18,DNA repair/transcription protein MET18/MMS19,,3150,24,hart et al 110
YIL129C,TAO3,Cell morphogenesis protein PAG1,,206,299,_group659
YIL132C,CSM2,Uncharacterized protein YIL132C,,414,0,_group487
YIL138C,TPM2,Tropomyosin-2,,11100,24,_group521
YIL139C,REV7,Protein REV7,,,,_group184
YIL140W,AXL2,Protein AXL2 precursor,,396,114,_group1106
YIL141W,,Hypothetical 14.4 kDa protein in CCT2-AXL2 intergenic region,,,,_group1
YIL142W,CCT2,T-complex protein 1 subunit beta,,,,hart et al 74
YIL143C,SSL2,DNA repair helicase RAD25,,825,2,hart et al 312
YIL144W,TID3,Kinetochore protein NDC80,,1160,39,hart et al 93
YIL147C,SLN1,Osmosensing histidine protein kinase SLN1,2R25,656,34,_group148
YIL148W,RPL40A,60S ribosomal protein L40,,11800,187,_group228
